"fasta","scaffold","gene_position","start_position","end_position","strandedness","rank","kegg_id","kegg_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW115.metabat.6","NODE_180_length_7689_cov_11.664658",3,2125,3414,1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.25","0.54","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.75, 0.57; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.49, 0.28",53.44,11,0.972841618214976,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW116.metabat.4","NODE_272_length_6984_cov_11.798239",3,2262,3551,1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.3","0.56","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.69, 0.57; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.45, 0.28",56.77,11,0.974204193113672,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW119.maxbin.001","NODE_2686_length_3532_cov_16.788898",1,163,1452,-1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.54","0.58","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.72, 0.69; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.35, 0.33",55.94,11,0.974371730894083,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW127.metabat.7","NODE_473_length_4762_cov_6.436796",5,3035,4762,-1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.82","0.59","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.64, 0.69; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.14, 0.31",48.95,11,0.971737386666403,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW134.metabat.2_sub","NODE_2775_length_4050_cov_5.564456",3,1007,2278,-1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JAAYBF01;s__","GCA_013811765.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JAAYBF01;s__JAAYBF01 sp013811765","78.49","0.39","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JAAYBF01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_012718975.1, s__JAAYBF01 sp012718975, 95.0, 78.0, 0.31; GCA_013812005.1, s__JAAYBF01 sp013812005, 95.0, 77.32, 0.34",45,11,0.920150382102797,"N/A"
"JW141.metabat.1","NODE_3316_length_4028_cov_7.107979",3,2557,3831,1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__","GCF_002117935.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp002117935","83.98","0.67","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_000015265.1, s__Nocardioides sp000015265, 95.0, 82.09, 0.66; GCF_001425175.1, s__Nocardioides sp001425175, 95.0, 81.86, 0.65; GCF_000620645.1, s__Nocardioides sp000620645, 95.0, 81.85, 0.67; GCF_000620705.1, s__Nocardioides sp000620705, 95.0, 81.6, 0.62; GCF_014191495.1, s__Nocardioides soli, 95.0, 81.57, 0.63; GCF_013778305.1, s__Nocardioides sp013778305, 95.0, 81.57, 0.62; GCF_014138045.1, s__Nocardioides ginsengisegetis, 95.0, 81.31, 0.6; GCF_014212315.1, s__Nocardioides luti, 95.0, 81.17, 0.62; GCF_014127485.1, s__Nocardioides sp014127485, 95.0, 81.09, 0.58; GCF_013466985.1, s__Nocardioides ungokensis, 95.0, 80.91, 0.6; GCF_900101465.1, s__Nocardioides lianchengensis, 95.0, 80.69, 0.58; GCF_011250565.1, s__Nocardioides sp011250565, 95.0, 80.65, 0.56; GCF_013409645.1, s__Nocardioides panaciterrulae, 95.0, 80.58, 0.56; GCF_014266025.1, s__Nocardioides deserti, 95.0, 80.55, 0.55; GCF_013177455.1, s__Nocardioides sp013177455, 95.0, 80.49, 0.57; GCF_016924665.1, s__Nocardioides sp016924665, 95.0, 80.48, 0.55; GCF_900103935.1, s__Nocardioides szechwanensis, 95.0, 80.47, 0.58; GCF_003710085.1, s__Nocardioides sp003710085, 95.0, 80.41, 0.53; GCF_015024225.1, s__Nocardioides sp015024225, 95.0, 80.29, 0.59; GCF_003660455.1, s__Nocardioides ferulae, 95.0, 80.27, 0.57; GCF_004522095.1, s__Nocardioides sp004522095, 95.0, 80.26, 0.58; GCF_013466785.1, s__Nocardioides marinisabuli, 95.0, 80.2, 0.57; GCF_016907435.1, s__Nocardioides salarius, 95.0, 80.15, 0.57; GCF_013155365.1, s__Nocardioides sp013155365, 95.0, 80.1, 0.53; GCF_011420305.2, s__Nocardioides sp011420305, 95.0, 80.09, 0.52; GCF_000422805.1, s__Nocardioides halotolerans, 95.0, 80.06, 0.55; GCF_900113685.1, s__Nocardioides psychrotolerans, 95.0, 80.05, 0.56; GCF_015070375.1, s__Nocardioides kribbensis, 95.0, 79.94, 0.54; GCA_009702305.1, s__Nocardioides sp009702305, 95.0, 79.94, 0.39; GCF_009557055.1, s__Nocardioides sp009557055, 95.0, 79.93, 0.52; GCF_013408145.1, s__Nocardioides marinus, 95.0, 79.89, 0.51; GCF_004519545.1, s__Nocardioides guangzhouensis, 95.0, 79.86, 0.54; GCF_011046535.1, s__Nocardioides anomalus, 95.0, 79.86, 0.57; GCF_001653335.1, s__Nocardioides dokdonensis, 95.0, 79.85, 0.52; GCF_009823805.1, s__Nocardioides sp009823805, 95.0, 79.83, 0.54; GCA_001627335.1, s__Nocardioides sp001627335, 95.0, 79.79, 0.45; GCA_009701885.1, s__Nocardioides sp009701885, 95.0, 79.63, 0.51; GCA_016462705.1, s__Nocardioides sp016462705, 95.0, 79.58, 0.47; GCF_008087085.1, s__Nocardioides rubriscoriae, 95.0, 79.57, 0.54; GCF_004564375.1, s__Nocardioides euryhalodurans, 95.0, 79.54, 0.5; GCF_004522105.1, s__Nocardioides sp004522105, 95.0, 79.54, 0.51; GCF_006346395.1, s__Nocardioides plantarum, 95.0, 79.53, 0.53; GCF_005954645.2, s__Nocardioides dongxiaopingii, 95.0, 79.49, 0.52; GCF_001429625.1, s__Nocardioides sp001429625, 95.0, 79.46, 0.51; GCA_902805925.1, s__Nocardioides sp902805925, 95.0, 79.45, 0.45; GCF_003076135.1, s__Nocardioides gansuensis, 95.0, 79.41, 0.47; GCF_003047295.1, s__Nocardioides sediminis, 95.0, 79.38, 0.47; GCF_003047265.1, s__Nocardioides terrigena, 95.0, 79.35, 0.5; GCF_008373765.1, s__Nocardioides antri, 95.0, 79.27, 0.46; GCF_003057875.1, s__Nocardioides currus, 95.0, 79.27, 0.48; GCF_014842875.1, s__Nocardioides sp014842875, 95.0, 79.23, 0.44; GCF_015352455.1, s__Nocardioides islandensis, 95.0, 79.22, 0.48; GCF_006346315.1, s__Nocardioides litoris, 95.0, 79.19, 0.53; GCF_003047285.1, s__Nocardioides allogilvus, 95.0, 79.19, 0.45; GCF_008761635.1, s__Nocardioides cynanchi, 95.0, 79.18, 0.46; GCF_013409425.1, s__Nocardioides perillae, 95.0, 79.14, 0.47; GCF_018459925.1, s__Nocardioides aquaticus, 95.0, 79.13, 0.49; GCA_002698575.1, s__Nocardioides sp002698575, 95.0, 79.12, 0.43; GCF_017916425.1, s__Nocardioides sp017916425, 95.0, 79.11, 0.44; GCF_902506435.1, s__Nocardioides sp902506435, 95.0, 79.11, 0.49; GCA_013815725.1, s__Nocardioides sp013815725, 95.0, 79.07, 0.31; GCF_003160695.1, s__Nocardioides silvaticus, 95.0, 79.05, 0.49; GCF_014180685.1, s__Nocardioides pelophilus, 95.0, 79.05, 0.45; GCF_003121585.1, s__Nocardioides speluncae, 95.0, 79.0, 0.48; GCF_013155375.1, s__Nocardioides sp013155375, 95.0, 78.97, 0.49; GCF_014180715.1, s__Nocardioides stalactiti, 95.0, 78.94, 0.45; GCF_013410655.1, s__Nocardioides thalensis, 95.0, 78.94, 0.49; GCA_002729525.1, s__Nocardioides sp002729525, 95.0, 78.9, 0.5; GCF_003194625.1, s__Nocardioides solisilvae, 95.0, 78.85, 0.43; GCF_001426745.1, s__Nocardioides sp001426745, 95.0, 78.81, 0.45; GCF_900112345.1, s__Nocardioides terrae, 95.0, 78.8, 0.43; GCF_013408525.1, s__Nocardioides aromaticivorans, 95.0, 78.8, 0.51; GCF_013624435.2, s__Nocardioides sp013624415, 95.0, 78.75, 0.42; GCF_004919105.1, s__Nocardioides sp004919105, 95.0, 78.75, 0.46; GCF_018388425.1, s__Nocardioides sp018388425, 95.0, 78.75, 0.43; GCF_015319165.1, s__Nocardioides acrostichi, 95.0, 78.71, 0.42; GCF_002865585.1, s__Nocardioides houyundeii, 95.0, 78.69, 0.39; GCF_006494815.1, s__Nocardioides sambongensis, 95.0, 78.67, 0.45; GCF_015352445.1, s__Nocardioides agariphilus, 95.0, 78.67, 0.46; GCF_012272695.1, s__Nocardioides sp012272695, 95.0, 78.64, 0.4; GCF_001552535.1, s__Nocardioides jensenii, 95.0, 78.63, 0.42; GCF_011300215.1, s__Nocardioides piscis, 95.0, 78.58, 0.4; GCF_004803405.1, s__Nocardioides sp004803405, 95.0, 78.57, 0.4; GCA_009780515.1, s__Nocardioides sp009780515, 95.0, 78.55, 0.37; GCF_000364605.1, s__Nocardioides sp000364605, 95.0, 78.53, 0.4; GCF_014873835.1, s__Nocardioides sp014873835, 95.0, 78.5, 0.48; GCA_001429555.1, s__Nocardioides sp001429555, 95.0, 78.49, 0.41; GCF_004683965.1, s__Nocardioides seonyuensis, 95.0, 78.47, 0.43; GCF_004912195.1, s__Nocardioides caeni, 95.0, 78.47, 0.43; GCF_013408415.1, s__Nocardioides daedukensis, 95.0, 78.33, 0.38; GCF_004919085.1, s__Nocardioides sp004919085, 95.0, 78.32, 0.42; GCF_000426525.1, s__Nocardioides alkalitolerans, 95.0, 78.31, 0.43; GCA_017354415.1, s__Nocardioides sp017354415, 95.0, 78.3, 0.38; GCF_003600895.1, s__Nocardioides sp003600895, 95.0, 78.22, 0.32; GCF_003194585.1, s__Nocardioides daejeonensis, 95.0, 78.1, 0.36; GCF_000422825.1, s__Nocardioides insulae, 95.0, 78.07, 0.35; GCA_008123405.1, s__Nocardioides sp008123405, 95.0, 78.0, 0.41; GCF_010686755.1, s__Nocardioides zeae, 95.0, 77.99, 0.41; GCF_016827675.1, s__Nocardioides sp016827675, 95.0, 77.99, 0.33",32.29,11,0.961232350798799,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW147.metabat.2","NODE_7_length_33841_cov_19.923163",17,15087,16358,-1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__","GCA_005883255.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__AC-38 sp005883255","78.91","0.51","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",47.24,11,0.867857139177902,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW148.maxbin.001","NODE_9_length_51676_cov_9.459793",7,7466,8713,1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__AC-14;g__;s__","GCA_902805665.1","95.0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__AC-14;g__CADCTB01;s__CADCTB01 sp902805665","79.01","0.4","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__AC-14;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",43.88,11,0.817376870269778,"N/A"
"JW151.metabat.1","NODE_856_length_7738_cov_7.600677",8,4718,5956,1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__","GCF_900129455.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__Jatrophihabitans endophyticus","78.15","0.36","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",53.22,11,0.915056123177189,"N/A"
"JW151.metabat.7","NODE_1469_length_5765_cov_6.376007",5,3333,4604,-1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",51.27,11,0.902169894510808,"N/A"
"JW154.maxbin.001","NODE_784_length_4256_cov_20.120448",3,1011,2300,1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.25","0.69","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.86, 0.76; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.39, 0.37",43.71,11,0.973584095496411,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW163.metabat.1","NODE_217_length_16533_cov_6.176053",5,3176,4414,-1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",70.57,11,0.888914182261477,"N/A"
"JW163.metabat.5","NODE_489_length_8999_cov_10.525157",4,3388,4650,1,"C","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]",NA,"Aldehyde dehydrogenase family [PF00171.24]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VAYN01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VAYN01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_017882505.1, s__VAYN01 sp017882505, 95.0, 84.69, 0.59; GCA_013821475.1, s__VAYN01 sp013821475, 95.0, 83.9, 0.57; GCA_016649905.1, s__VAYN01 sp016649905, 95.0, 83.89, 0.58; GCA_005885405.1, s__VAYN01 sp005885405, 95.0, 83.05, 0.62; GCA_018268655.1, s__VAYN01 sp018268655, 95.0, 82.13, 0.51; GCA_018268675.1, s__VAYN01 sp018268675, 95.0, 81.85, 0.59; GCA_018268575.1, s__VAYN01 sp018268575, 95.0, 81.66, 0.56; GCA_018268415.1, s__VAYN01 sp018268415, 95.0, 81.06, 0.57; GCA_018268605.1, s__VAYN01 sp018268605, 95.0, 80.59, 0.51",52.56,11,0.912909065748792,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
